ï..customerID,Cust_ID,Gender,DOB,Age,SeniorCitizen,Dependents,Partner,Tenure,Mobile_Service,Dual_Sim,Internet_Mode,VOD_Streaming,Plan,PaymentMethod,Per_Month_Charge,Var_Charge,TotalCharges,Churn
3230-IUALN,QM26,Female,7/18/1972,46,0,Yes,Yes,23,Yes,No,DSL,Yes,Two year,Mailed check,258,99,357,No
0042-RLHYP,TZ40,Female,4/26/1989,30,0,Yes,Yes,2,Yes,No,No,No internet service,Two year,Bank transfer (automatic),346,90,436,No
8519-IMDHU,BL88,Male,3/30/1956,63,1,No,Yes,4,Yes,Yes,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),602,98,700,Yes
4945-RVMTE,NA60,Female,2/23/1987,32,0,No,No,21,Yes,No,DSL,No,Month-to-month,Bank transfer (automatic),580,52,632,No
0201-OAMXR,XA81,Female,9/21/1983,35,0,No,No,23,Yes,Yes,Fiber optic,Yes,One year,Credit card (automatic),723,100,823,Yes
1866-NXPSP,YG39,Female,7/4/1969,49,0,No,No,33,Yes,No,DSL,Yes,One year,Mailed check,726,84,810,No
3372-KWFBM,YQ69,Male,2/23/1959,60,1,No,No,4,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,227,55,282,Yes
7831-QGOXH,SG40,Female,2/17/1997,22,0,No,No,11,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,615,88,703,Yes
6393-WRYZE,KJ67,Female,4/27/1966,53,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,913,52,965,Yes
3941-XTSKM,CZ85,Male,9/11/1992,26,0,Yes,Yes,37,No,No phone service,DSL,Yes,One year,Credit card (automatic),826,82,908,No
1661-CZBAU,MB75,Male,12/10/1988,30,0,No,No,25,Yes,Yes,DSL,Yes,One year,Bank transfer (automatic),659,68,727,No
6599-RCLCJ,WU48,Male,11/16/1986,32,0,No,Yes,16,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,614,51,665,Yes
9831-BPFRI,TT10,Female,5/10/1965,54,0,Yes,Yes,4,Yes,Yes,Fiber optic,No,One year,Electronic check,606,67,673,Yes
5158-RIVOP,XD51,Female,2/11/1986,33,0,Yes,Yes,4,Yes,No,No,No internet service,Two year,Credit card (automatic),410,90,500,No
9788-YTFGE,PQ43,Male,4/4/1987,32,0,No,No,8,Yes,No,No,No internet service,Month-to-month,Mailed check,316,55,371,No
9277-JOOMO,EK46,Female,10/13/1966,52,0,No,No,32,Yes,Yes,No,No internet service,Month-to-month,Mailed check,439,85,524,No
1907-YLNYW,EB87,Male,5/16/1996,23,0,No,No,27,Yes,No,DSL,Yes,Month-to-month,Electronic check,396,89,485,No
1725-MIMXW,DP19,Male,7/7/1979,39,0,Yes,No,16,Yes,No,No,No internet service,Month-to-month,Mailed check,547,95,642,Yes
8947-YRTDV,RF83,Male,10/18/1982,36,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,One year,Mailed check,629,81,710,No
3161-ONRWK,PP86,Male,2/4/1981,38,0,Yes,Yes,34,Yes,No,DSL,No,One year,Bank transfer (automatic),205,62,267,No
0114-RSRRW,GV62,Female,2/26/1956,63,0,No,Yes,22,Yes,No,No,No internet service,Month-to-month,Bank transfer (automatic),325,53,378,No
4565-NLZBV,JY83,Female,8/18/1990,28,0,No,Yes,14,Yes,Yes,No,No internet service,Two year,Bank transfer (automatic),719,82,801,No
0031-PVLZI,UQ36,Female,1/7/1979,40,0,Yes,Yes,10,Yes,No,No,No internet service,Month-to-month,Mailed check,454,79,533,Yes
7206-GZCDC,ZF31,Female,5/4/1955,64,1,No,No,8,Yes,No,Fiber optic,No,Month-to-month,Electronic check,474,88,562,Yes
6682-VCIXC,CW66,Female,2/28/1955,64,0,Yes,Yes,10,No,No phone service,DSL,No,One year,Bank transfer (automatic),693,80,773,No
4791-QRGMF,OP53,Male,7/7/1983,35,0,No,Yes,25,Yes,Yes,Fiber optic,Yes,One year,Bank transfer (automatic),717,92,809,Yes
6475-VHUIZ,NC30,Female,1/23/1964,55,0,No,Yes,40,Yes,No,DSL,No,Month-to-month,Electronic check,470,60,530,No
3910-MRQOY,QF47,Female,5/9/1982,37,0,No,Yes,1,Yes,No,No,No internet service,Two year,Bank transfer (automatic),522,54,576,No
0661-WCQNQ,VP67,Male,1/16/1985,34,0,No,Yes,35,Yes,No,DSL,No,One year,Credit card (automatic),860,71,931,No
7537-RBWEA,QF43,Female,3/2/1999,20,0,No,No,26,No,No phone service,DSL,No,Month-to-month,Mailed check,691,64,755,No
4656-CAURT,VL78,Male,3/8/1970,49,0,No,No,32,Yes,Yes,No,No internet service,Two year,Bank transfer (automatic),730,96,826,No
99,NA,Male,9/7/1971,47,0,No,No,8,No,No phone service,DSL,No,One year,Mailed check,413,70,483,No
1768-ZAIFU,ZK99,Female,5/28/1958,61,1,No,No,21,No,No phone service,DSL,No,Month-to-month,Electronic check,241,69,310,Yes
4671-LXRDQ,XS74,Male,6/30/1990,28,0,No,No,39,Yes,No,DSL,No,Month-to-month,Mailed check,995,75,1070,Yes
3733-LSYCE,ZA78,Female,9/20/1980,38,0,No,Yes,22,Yes,No,Fiber optic,No,Month-to-month,Bank transfer (automatic),907,52,959,No
6265-FRMTQ,FG55,Male,1/5/1993,26,0,No,No,4,Yes,No,No,No internet service,Two year,Bank transfer (automatic),430,54,484,No
1934-SJVJK,AB86,Male,6/13/1982,37,0,No,No,27,Yes,No,No,No internet service,Month-to-month,Mailed check,797,62,859,Yes
3838-OZURD,LP15,Male,1/27/1970,49,0,No,Yes,34,Yes,Yes,Fiber optic,Yes,Month-to-month,Credit card (automatic),695,89,784,Yes
1371-DWPAZ,CP63,Female,6/20/1985,33,0,Yes,Yes,11,No,No phone service,DSL,No,Two year,Credit card (automatic),542,52,594,No
9269-CQOOL,RG63,Male,2/14/1985,34,0,Yes,No,9,Yes,No,DSL,No,Month-to-month,Credit card (automatic),477,67,544,Yes
2017-CCBLH,RO38,Female,7/24/1976,42,0,No,No,12,Yes,No,No,No internet service,Two year,Mailed check,384,72,456,No
7690-KPNCU,VZ83,Male,8/16/1962,56,0,Yes,Yes,8,Yes,No,DSL,Yes,One year,Credit card (automatic),611,63,674,No
0536-BGFMZ,HR93,Female,9/28/1973,45,0,No,Yes,8,Yes,No,No,No internet service,Month-to-month,Mailed check,293,96,389,No
2293-IJWPS,SB17,Female,10/1/1968,50,0,No,Yes,4,Yes,Yes,Fiber optic,Yes,One year,Credit card (automatic),476,78,554,No
2845-HSJCY,XO44,Female,4/12/1989,30,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,533,72,605,Yes
5469-NUJUR,QX63,Male,7/30/1961,57,0,No,No,1,Yes,No,No,No internet service,Two year,Mailed check,334,63,397,No
1184-PJVDB,SK87,Male,10/2/1982,36,0,No,Yes,21,Yes,No,Fiber optic,No,Month-to-month,Electronic check,507,56,563,Yes
2625-TRCZQ,UR35,Female,8/5/1970,48,0,No,Yes,13,No,No phone service,DSL,Yes,Month-to-month,Electronic check,859,63,922,No
4102-HLENU,ZO58,Female,1/7/1994,25,0,No,Yes,28,Yes,Yes,DSL,No,Two year,Mailed check,317,98,415,No
7266-GSSJX,ZI17,Male,12/26/1988,30,0,Yes,Yes,33,Yes,No,No,No internet service,Month-to-month,Electronic check,466,60,526,No
7722-VJRQD,QQ84,Male,11/28/1986,32,0,Yes,Yes,3,No,No phone service,DSL,Yes,Two year,Bank transfer (automatic),574,62,636,No
7073-QETQY,ZA17,Male,12/28/1978,40,0,Yes,Yes,17,Yes,No,No,No internet service,One year,Electronic check,318,59,377,No
9415-DPEWS,VN69,Female,11/18/1978,40,0,No,No,2,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,644,55,699,Yes
5624-RYAMH,MD47,Female,1/9/1998,21,0,No,No,22,Yes,No,No,No internet service,Month-to-month,Electronic check,721,65,786,No
0196-JTUQI,TT15,Female,2/8/1974,45,0,No,No,23,Yes,Yes,Fiber optic,No,Month-to-month,Credit card (automatic),701,81,782,No
7130-YXBRO,BN54,Male,7/13/1975,43,0,No,Yes,27,Yes,Yes,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),541,97,638,No
9272-LSVYH,JT86,Male,10/5/1972,46,0,No,No,25,Yes,No,Fiber optic,No,Month-to-month,Mailed check,911,85,996,No
7943-RQCHR,OP75,Female,7/14/1992,26,0,No,No,11,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,602,91,693,Yes
3793-MMFUH,CY92,Female,2/22/1956,63,1,No,No,14,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,638,57,695,Yes
3249-ZPQRG,NQ34,Male,12/23/1973,45,0,No,No,3,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,718,99,817,Yes
2568-BRGYX,DR85,Male,2/12/1965,54,0,No,No,5,Yes,No,Fiber optic,No,Month-to-month,Electronic check,721,81,802,Yes
3084-DOWLE,BF24,Female,4/28/1972,47,0,No,Yes,8,Yes,Yes,DSL,Yes,Two year,Bank transfer (automatic),375,98,473,No
1084-MNSMJ,YL12,Female,1/23/1968,51,0,Yes,Yes,25,Yes,No,DSL,Yes,Two year,Credit card (automatic),912,84,996,No
7721-JXEAW,IW35,Male,9/13/1959,59,0,No,Yes,26,No,No phone service,DSL,Yes,Month-to-month,Bank transfer (automatic),229,84,313,Yes
7249-WBIYX,DC73,Male,10/26/1965,53,0,No,Yes,13,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,466,85,551,Yes
4238-HFHSN,SV33,Male,1/20/1956,63,1,No,Yes,11,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,379,77,456,No
6250-CGGUN,IP76,Male,5/26/1960,59,0,No,No,37,Yes,No,Fiber optic,No,One year,Electronic check,465,82,547,No
5478-JJVZK,HJ27,Female,3/19/1970,49,0,No,No,16,Yes,Yes,DSL,No,Month-to-month,Mailed check,849,67,916,No
7596-IIWYC,IP48,Female,1/22/1970,49,0,No,No,28,Yes,No,No,No internet service,Two year,Bank transfer (automatic),508,89,597,No
6567-HOOPW,LB13,Female,8/29/1956,62,1,No,No,20,Yes,No,Fiber optic,No,Month-to-month,Electronic check,267,84,351,Yes
9793-WECQC,MT99,Male,1/1/1980,39,0,No,No,33,Yes,No,Fiber optic,Yes,Month-to-month,Mailed check,255,79,334,No
4291-HPAXL,MZ61,Male,7/7/1976,42,0,Yes,No,21,Yes,No,No,No internet service,Month-to-month,Mailed check,770,70,840,No
8999-YPYBV,HJ64,Male,1/23/1981,38,0,Yes,Yes,25,Yes,No,DSL,Yes,Two year,Mailed check,323,56,379,No
1839-FBNFR,AA97,Female,7/16/1968,50,0,Yes,Yes,32,Yes,No,No,No internet service,Two year,Bank transfer (automatic),811,56,867,No
3164-AALRN,OF71,Male,10/7/1988,30,0,No,No,7,Yes,No,DSL,Yes,One year,Mailed check,476,91,567,Yes
3071-MVJCD,DM99,Male,1/21/1979,40,0,Yes,Yes,8,Yes,Yes,DSL,No,Two year,Bank transfer (automatic),314,97,411,No
1697-BCSHV,FW20,Female,11/1/1958,60,0,Yes,Yes,32,Yes,Yes,DSL,No,Month-to-month,Bank transfer (automatic),452,56,508,No
0562-KBDVM,FS63,Female,9/25/1965,53,0,No,No,30,No,No phone service,DSL,No,Two year,Bank transfer (automatic),283,50,333,No
99,NA,Male,12/20/1975,43,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,One year,Bank transfer (automatic),975,98,1073,No
3717-OEAUQ,EM86,Male,5/29/1976,43,0,No,No,27,Yes,No,Fiber optic,No,Month-to-month,Mailed check,247,92,339,No
4538-WNTMJ,VH42,Female,11/2/1986,32,0,Yes,Yes,36,Yes,Yes,No,No internet service,One year,Mailed check,830,69,899,No
3334-CTHOL,FX81,Female,9/26/1995,23,0,No,No,39,Yes,Yes,DSL,No,Month-to-month,Bank transfer (automatic),692,96,788,Yes
4704-ERYFC,QX24,Female,2/13/1965,54,0,No,Yes,1,Yes,No,Fiber optic,No,Month-to-month,Electronic check,990,99,1089,Yes
9432-RUVSL,JW68,Female,3/21/1972,47,0,No,No,35,Yes,No,Fiber optic,Yes,Two year,Credit card (automatic),735,72,807,No
8060-HIWJJ,FP11,Male,5/25/1991,28,0,No,No,2,Yes,Yes,DSL,Yes,Two year,Credit card (automatic),253,55,308,No
7684-XSZIY,HK86,Male,2/12/1972,47,0,Yes,Yes,7,Yes,Yes,No,No internet service,Two year,Bank transfer (automatic),927,80,1007,No
9089-UOWJG,YW52,Female,4/5/1989,30,0,Yes,Yes,22,Yes,No,DSL,No,Month-to-month,Credit card (automatic),443,84,527,No
8621-MNIHH,FL17,Female,6/1/1956,63,1,No,Yes,18,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,830,99,929,Yes
8039-ACLPL,UU87,Female,10/28/1989,29,0,Yes,Yes,25,Yes,No,DSL,Yes,Two year,Credit card (automatic),581,90,671,No
9885-AIBVB,WB86,Male,5/25/1961,58,0,No,Yes,5,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,489,70,559,No
1934-MKPXS,CI34,Male,8/22/1987,31,0,Yes,Yes,32,Yes,No,No,No internet service,One year,Credit card (automatic),205,84,289,No
2592-YKDIF,PY91,Female,11/8/1977,41,0,No,No,5,Yes,No,No,No internet service,Month-to-month,Mailed check,560,75,635,No
2272-JKMSI,GT39,Female,2/25/1974,45,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,One year,Electronic check,574,84,658,No
0471-LVHGK,HH70,Male,9/27/1990,28,0,No,Yes,37,Yes,Yes,DSL,Yes,One year,Electronic check,311,68,379,Yes
9518-RWHZL,UE19,Female,2/9/1968,51,0,No,No,27,Yes,Yes,Fiber optic,Yes,One year,Credit card (automatic),994,85,1079,Yes
8714-CTZJW,XS26,Female,8/24/1999,19,0,No,No,7,Yes,No,Fiber optic,Yes,Month-to-month,Credit card (automatic),355,78,433,No
3569-EDBPQ,WP12,Female,3/9/1980,39,0,No,No,4,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,800,59,859,No
3131-NWVFJ,RD19,Female,7/22/1976,42,0,Yes,Yes,23,Yes,No,No,No internet service,One year,Mailed check,581,76,657,No
7521-YXVZY,ZU37,Male,1/1/1988,31,0,Yes,No,18,Yes,No,No,No internet service,Month-to-month,Mailed check,701,71,772,No
5419-CONWX,LY29,Female,3/7/1958,61,1,No,No,28,Yes,No,Fiber optic,Yes,Month-to-month,Credit card (automatic),618,71,689,Yes
6240-EURKS,MF72,Female,1/7/1976,43,0,Yes,No,1,No,No phone service,DSL,Yes,Month-to-month,Electronic check,525,59,584,Yes
2373-NTKOD,MO62,Male,2/6/1991,28,0,No,No,12,Yes,No,DSL,Yes,Month-to-month,Electronic check,949,85,1034,No
1970-KKFWL,MZ48,Female,2/10/1966,53,0,No,No,37,Yes,Yes,No,No internet service,Two year,Bank transfer (automatic),232,81,313,No
6960-HVYXR,OQ73,Female,8/27/1967,51,0,No,No,6,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,555,72,627,Yes
9337-SRRNI,LZ38,Male,9/17/1991,27,0,Yes,No,19,Yes,Yes,No,No internet service,Two year,Credit card (automatic),835,95,930,No
0895-UADGO,JX36,Male,11/20/1956,62,0,Yes,No,5,No,No phone service,DSL,Yes,Two year,Mailed check,940,51,991,No
5678-VFNEQ,TO74,Female,9/9/1991,27,0,No,Yes,18,Yes,Yes,Fiber optic,Yes,One year,Credit card (automatic),876,52,928,No
5977-CKHON,VN29,Female,6/22/1966,52,0,Yes,Yes,33,Yes,Yes,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),814,58,872,No
7024-OHCCK,XI83,Female,9/4/1956,62,1,No,No,10,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,690,50,740,Yes
2692-BUCFV,YF78,Male,2/14/1956,63,1,No,No,17,Yes,No,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),346,55,401,No
7861-UVUFT,IX11,Female,2/13/1957,62,0,No,Yes,28,Yes,No,Fiber optic,No,Month-to-month,Electronic check,586,75,661,Yes
1830-GGFNM,US68,Male,6/17/1966,53,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Two year,Credit card (automatic),324,53,377,No
5302-BDJNT,ZK14,Male,1/24/1975,44,0,No,No,33,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,489,94,583,No
5223-UZAVK,AZ71,Male,2/19/1999,20,0,No,No,18,Yes,No,Fiber optic,Yes,One year,Credit card (automatic),775,81,856,No
4859-ZSRDZ,VM41,Female,11/30/1983,35,0,Yes,Yes,1,No,No phone service,DSL,Yes,Two year,Credit card (automatic),695,84,779,No
5651-WYIPH,SG98,Female,8/20/1957,61,1,No,No,7,Yes,No,DSL,No,Month-to-month,Credit card (automatic),940,81,1021,No
9350-VLHMB,JA58,Male,7/26/1969,49,0,Yes,Yes,11,Yes,Yes,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),562,76,638,No
3498-LZGQZ,DV21,Male,5/10/1955,64,0,Yes,Yes,13,Yes,No,No,No internet service,Two year,Mailed check,251,62,313,No
8785-CJSHH,UM47,Female,3/24/1979,40,0,No,Yes,12,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,664,93,757,No
5357-TZHPP,BA62,Male,1/2/1958,61,1,No,No,12,Yes,Yes,Fiber optic,Yes,Month-to-month,Credit card (automatic),853,94,947,Yes
3870-SPZSI,MB35,Female,9/27/1968,50,0,Yes,Yes,2,Yes,Yes,Fiber optic,Yes,Two year,Credit card (automatic),505,60,565,No
0680-DFNNY,GY46,Male,6/11/1957,62,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,335,98,433,Yes
7560-QRBXH,FU83,Female,2/11/1987,32,0,Yes,No,16,Yes,No,No,No internet service,One year,Mailed check,919,90,1009,No
7077-XJMET,FG20,Male,7/21/1974,44,0,No,Yes,16,Yes,No,DSL,Yes,Month-to-month,Electronic check,971,80,1051,No
8752-GHJFU,HU78,Male,8/24/1956,62,1,No,Yes,20,Yes,Yes,Fiber optic,No,One year,Electronic check,544,73,617,No
6896-SRVYQ,MV77,Male,9/20/1957,61,1,No,No,20,Yes,No,Fiber optic,No,Month-to-month,Electronic check,455,67,522,No
7767-UXAGJ,UQ14,Male,6/24/1966,52,0,No,No,6,Yes,Yes,DSL,No,Month-to-month,Electronic check,474,76,550,Yes
4652-ODEVH,JO36,Male,2/13/1992,27,0,Yes,Yes,15,Yes,Yes,No,No internet service,Two year,Mailed check,832,79,911,No
6510-UPNKS,AK67,Female,1/24/1999,20,0,No,No,27,Yes,Yes,No,No internet service,One year,Credit card (automatic),397,67,464,No
6718-BDGHG,RL68,Female,9/23/1984,34,0,No,Yes,25,Yes,Yes,DSL,No,One year,Bank transfer (automatic),751,51,802,No
9046-DQMTP,ZA84,Male,3/19/1977,42,0,No,No,28,Yes,No,No,No internet service,Month-to-month,Bank transfer (automatic),934,71,1005,No
6439-LAJXL,JR33,Male,11/21/1995,23,0,No,Yes,7,Yes,No,DSL,No,Month-to-month,Mailed check,340,75,415,No
1571-SAVHK,ZI49,Male,4/11/1968,51,0,No,No,5,Yes,Yes,Fiber optic,Yes,Month-to-month,Mailed check,416,63,479,Yes
9052-VKDUW,NN85,Female,11/12/1958,60,1,No,Yes,2,Yes,Yes,Fiber optic,Yes,Month-to-month,Credit card (automatic),836,97,933,No
9546-CQJSU,WL37,Female,11/19/1967,51,0,No,No,5,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,702,56,758,Yes
1666-JZPZT,XK28,Male,6/10/1977,42,0,No,No,27,Yes,Yes,DSL,No,Month-to-month,Mailed check,346,92,438,No
5777-KJIRB,TQ22,Female,12/16/1976,42,0,No,No,25,Yes,No,DSL,No,One year,Mailed check,396,94,490,No
0506-LVNGN,VR80,Female,3/30/1958,61,1,No,No,33,Yes,No,Fiber optic,No,Month-to-month,Credit card (automatic),253,69,322,Yes
7677-SJJJK,OL65,Male,2/1/1980,39,0,Yes,Yes,37,Yes,No,No,No internet service,One year,Credit card (automatic),526,79,605,No
2480-EJWYP,BX17,Female,1/14/1959,60,1,No,Yes,6,Yes,Yes,Fiber optic,Yes,One year,Bank transfer (automatic),530,95,625,No
3253-HKOKL,IK19,Female,8/14/1973,45,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,One year,Electronic check,509,66,575,No
7055-HNEOJ,GH44,Male,9/1/1959,59,0,No,Yes,16,Yes,No,DSL,No,Month-to-month,Mailed check,813,63,876,No
5514-YQENT,AN72,Male,11/3/1976,42,0,Yes,No,18,Yes,No,Fiber optic,Yes,Two year,Electronic check,786,55,841,No
3211-AAPKX,KZ15,Male,10/1/1982,36,0,No,No,27,Yes,Yes,Fiber optic,Yes,Month-to-month,Mailed check,226,86,312,No
8445-DNBAE,UJ92,Male,2/10/1993,26,0,Yes,No,20,Yes,Yes,DSL,No,Month-to-month,Electronic check,787,95,882,No
2951-QOQTK,BK66,Male,7/16/1979,39,0,Yes,No,38,Yes,Yes,Fiber optic,No,Month-to-month,Credit card (automatic),974,100,1074,Yes
2958-NHPPS,SN98,Male,1/11/1964,55,0,No,No,12,Yes,No,No,No internet service,Month-to-month,Electronic check,628,94,722,No
6806-YDEUL,VI30,Female,7/21/1955,63,1,No,No,37,Yes,No,No,No internet service,Month-to-month,Bank transfer (automatic),256,62,318,No
1735-XMJVH,FH63,Male,2/25/1988,31,0,Yes,Yes,18,Yes,No,No,No internet service,Month-to-month,Mailed check,749,59,808,No
6890-PFRQX,FV76,Male,3/8/1992,27,0,No,No,18,Yes,Yes,DSL,No,Month-to-month,Mailed check,306,69,375,No
0222-CNVPT,PX93,Male,5/30/1956,63,1,No,No,2,No,No phone service,DSL,Yes,Month-to-month,Credit card (automatic),744,62,806,No
5899-OUVKV,TW77,Male,1/28/1967,52,0,No,No,40,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,760,65,825,No
8681-ICONS,II52,Male,9/7/1986,32,0,Yes,Yes,4,Yes,No,No,No internet service,Month-to-month,Mailed check,584,55,639,No
1621-YNCJH,YL15,Female,12/28/1982,36,0,No,Yes,19,Yes,Yes,Fiber optic,Yes,Two year,Credit card (automatic),549,87,636,No
3473-XIIIT,QG12,Female,2/28/2000,19,0,No,Yes,26,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,861,74,935,Yes
6362-QHAFM,GK68,Male,9/22/1982,36,0,No,Yes,10,Yes,Yes,Fiber optic,Yes,One year,Electronic check,822,90,912,No
7893-IXHRQ,WU56,Male,10/27/1992,26,0,No,No,33,Yes,No,No,No internet service,Month-to-month,Electronic check,678,58,736,Yes
3070-BDOQC,KO72,Female,2/15/1972,47,0,No,No,2,Yes,No,Fiber optic,Yes,Two year,Electronic check,203,92,295,No
2952-QAYZF,OJ37,Male,4/13/1963,56,0,No,No,17,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,547,87,634,Yes
6234-PFPXL,KR18,Male,7/14/1989,29,0,No,Yes,18,Yes,Yes,Fiber optic,No,Month-to-month,Credit card (automatic),640,63,703,No
9824-QCJPK,YN69,Male,7/20/1996,22,0,No,Yes,6,Yes,No,No,No internet service,One year,Mailed check,833,72,905,No
4763-PGDPO,BS26,Female,7/25/1977,41,0,No,No,36,Yes,No,Fiber optic,No,Month-to-month,Electronic check,462,54,516,Yes
4283-IVYCI,NZ58,Male,6/14/1964,55,0,No,No,26,Yes,No,DSL,Yes,Month-to-month,Mailed check,735,75,810,No
1866-OBPNR,MR21,Male,6/7/1983,36,0,Yes,Yes,7,Yes,No,Fiber optic,No,Month-to-month,Credit card (automatic),353,86,439,No
8205-MQUGY,MH24,Male,2/24/1982,37,0,Yes,Yes,36,Yes,No,DSL,No,Month-to-month,Electronic check,961,52,1013,No
8970-ANWXO,XS77,Female,10/3/1985,33,0,No,No,10,Yes,Yes,DSL,Yes,One year,Mailed check,597,92,689,No
9480-BQJEI,EV40,Male,9/29/1978,40,0,No,No,21,Yes,Yes,Fiber optic,Yes,One year,Bank transfer (automatic),424,68,492,No
5394-SVGJV,VV54,Male,10/3/1993,25,0,No,No,21,Yes,Yes,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),764,88,852,Yes
6979-TNDEU,VX76,Female,8/10/1975,43,0,No,No,23,Yes,No,No,No internet service,Month-to-month,Mailed check,834,67,901,No
9777-WJJPR,VY91,Male,1/4/2000,19,0,No,Yes,2,Yes,Yes,Fiber optic,No,Month-to-month,Credit card (automatic),583,51,634,No
9283-LZQOH,CZ72,Male,5/26/1959,60,0,Yes,Yes,20,Yes,Yes,Fiber optic,No,Month-to-month,Credit card (automatic),297,63,360,Yes
7079-QRCBC,MJ39,Female,5/22/1994,25,0,No,No,36,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,976,68,1044,Yes
9495-SKLKD,VB23,Male,3/28/1974,45,0,Yes,Yes,24,Yes,Yes,Fiber optic,Yes,Month-to-month,Bank transfer (automatic),596,95,691,No
6048-UWKAL,KK17,Female,8/23/1958,60,1,No,Yes,7,Yes,Yes,Fiber optic,Yes,Two year,Credit card (automatic),981,81,1062,No
5067-DGXLL,YV65,Male,12/30/1978,40,0,No,No,32,Yes,No,No,No internet service,Month-to-month,Mailed check,409,99,508,No
5469-CTCWN,NV97,Male,5/25/1981,38,0,Yes,Yes,21,Yes,Yes,Fiber optic,Yes,One year,Electronic check,464,53,517,Yes
9851-QXEEQ,PW80,Male,12/15/1975,43,0,No,No,5,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,729,59,788,Yes
6281-FKEWS,XE31,Female,11/25/1978,40,0,No,No,18,No,No phone service,DSL,Yes,One year,Electronic check,487,79,566,No
8898-KASCD,OY23,Male,1/1/1984,35,0,No,No,39,No,No phone service,DSL,No,One year,Mailed check,783,81,864,No
9242-TKFSV,HN20,Male,5/13/1972,47,0,Yes,Yes,9,No,No phone service,DSL,Yes,Two year,Credit card (automatic),644,85,729,No
9290-SHCMB,BO81,Female,12/19/1955,63,1,No,No,2,Yes,No,Fiber optic,Yes,Month-to-month,Electronic check,773,68,841,No
0743-HNPFG,CX55,Female,2/25/1965,54,0,Yes,Yes,4,Yes,No,DSL,Yes,One year,Credit card (automatic),382,54,436,No
2277-BKJKN,EE24,Female,2/5/1959,60,1,No,Yes,25,Yes,No,Fiber optic,Yes,Two year,Electronic check,524,96,620,No
9809-IMGCQ,VQ92,Male,2/15/1957,62,1,No,No,4,Yes,Yes,Fiber optic,Yes,Month-to-month,Electronic check,477,97,574,Yes
5208-HFSBT,GQ15,Female,12/30/1983,35,0,No,No,7,Yes,No,DSL,No,Month-to-month,Credit card (automatic),523,71,594,Yes
5035-PGZXH,SY82,Female,10/15/1992,26,0,No,No,34,Yes,Yes,Fiber optic,Yes,One year,Electronic check,920,84,1004,No
8695-WDYEA,LI96,Male,11/24/1991,27,0,No,No,14,Yes,No,DSL,No,Month-to-month,Mailed check,271,60,331,No
6543-JXSOO,IT56,Female,10/14/1985,33,0,Yes,Yes,8,Yes,No,DSL,No,One year,Mailed check,891,92,983,No
8016-ZMGMO,PR24,Female,11/15/1956,62,1,No,Yes,33,Yes,Yes,DSL,No,One year,Bank transfer (automatic),605,74,679,No
8605-ITULD,IC54,Female,2/8/1962,57,0,No,No,10,Yes,No,No,No internet service,Month-to-month,Mailed check,846,73,919,No
3254-YRILK,HW98,Male,11/18/1956,62,1,No,No,29,Yes,Yes,Fiber optic,No,Month-to-month,Electronic check,245,82,327,Yes
6416-YJTTB,SV19,Male,8/31/1962,56,0,No,No,11,Yes,No,Fiber optic,No,Month-to-month,Bank transfer (automatic),374,94,468,No
2667-WYLWJ,FO76,Female,8/27/1962,56,0,Yes,Yes,13,Yes,No,No,No internet service,One year,Mailed check,945,98,1043,Yes
